sample_number,site_id,date,sample_type,method,ng_m_l,lake,site_type,depth_category,ng_g_resin,congener,value
285,BKS_BL_SH_04,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,yr,0
285,BKS_BL_SH_04,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,lr,0
285,BKS_BL_SH_04,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,la,0
285,BKS_BL_SH_04,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
285,BKS_BL_SH_04,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,ly,0
285,BKS_BL_SH_04,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,nod,0
285,BKS_BL_SH_04,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,lf,0
285,BKS_BL_SH_04,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,wr,0
285,BKS_BL_SH_04,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,atx,0
285,BKS_BL_SH_04,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,hatx,0
285,BKS_BL_SH_04,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,cyl,0
286,BKS_BL_SH_05,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,rr,0
286,BKS_BL_SH_05,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,yr,0
286,BKS_BL_SH_05,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,lr,0
286,BKS_BL_SH_05,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,la,0
286,BKS_BL_SH_05,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
286,BKS_BL_SH_05,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,ly,0
286,BKS_BL_SH_05,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,nod,0
286,BKS_BL_SH_05,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,lf,0
286,BKS_BL_SH_05,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,wr,0
286,BKS_BL_SH_05,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,atx,0
286,BKS_BL_SH_05,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,hatx,0
286,BKS_BL_SH_05,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,cyl,0
287,BKS_BL_SH_06,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,rr,0
287,BKS_BL_SH_06,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,yr,0
287,BKS_BL_SH_06,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,lr,0.47511151
287,BKS_BL_SH_06,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,la,0
287,BKS_BL_SH_06,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
287,BKS_BL_SH_06,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,ly,0
287,BKS_BL_SH_06,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,nod,0
287,BKS_BL_SH_06,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,lf,0
287,BKS_BL_SH_06,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,wr,0
287,BKS_BL_SH_06,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,atx,0
287,BKS_BL_SH_06,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,hatx,0
287,BKS_BL_SH_06,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,cyl,0
288,BKS_BL_SH_07,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,rr,0
288,BKS_BL_SH_07,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,yr,0
288,BKS_BL_SH_07,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,lr,0
288,BKS_BL_SH_07,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,la,0
288,BKS_BL_SH_07,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
288,BKS_BL_SH_07,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,ly,0
288,BKS_BL_SH_07,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,nod,0
288,BKS_BL_SH_07,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,lf,0
288,BKS_BL_SH_07,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,wr,0
288,BKS_BL_SH_07,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,atx,0
288,BKS_BL_SH_07,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,hatx,0
288,BKS_BL_SH_07,2025-08-20,regular,grab,NA,brooks,shore,NA,NA,cyl,0
291,BKS_BL_BU_SS,2025-08-20,regular,grab,NA,brooks,buoy,surface,NA,rr,0
291,BKS_BL_BU_SS,2025-08-20,regular,grab,NA,brooks,buoy,surface,NA,yr,0
291,BKS_BL_BU_SS,2025-08-20,regular,grab,NA,brooks,buoy,surface,NA,lr,0
291,BKS_BL_BU_SS,2025-08-20,regular,grab,NA,brooks,buoy,surface,NA,la,0
291,BKS_BL_BU_SS,2025-08-20,regular,grab,NA,brooks,buoy,surface,NA,dm_lr,0
291,BKS_BL_BU_SS,2025-08-20,regular,grab,NA,brooks,buoy,surface,NA,ly,0
291,BKS_BL_BU_SS,2025-08-20,regular,grab,NA,brooks,buoy,surface,NA,nod,0
291,BKS_BL_BU_SS,2025-08-20,regular,grab,NA,brooks,buoy,surface,NA,lf,0
291,BKS_BL_BU_SS,2025-08-20,regular,grab,NA,brooks,buoy,surface,NA,wr,0
291,BKS_BL_BU_SS,2025-08-20,regular,grab,NA,brooks,buoy,surface,NA,atx,0
291,BKS_BL_BU_SS,2025-08-20,regular,grab,NA,brooks,buoy,surface,NA,hatx,0
291,BKS_BL_BU_SS,2025-08-20,regular,grab,NA,brooks,buoy,surface,NA,cyl,0
292,BKS_BL_BU_DD,2025-08-20,regular,grab,NA,brooks,buoy,bottom,NA,rr,0
292,BKS_BL_BU_DD,2025-08-20,regular,grab,NA,brooks,buoy,bottom,NA,yr,0
292,BKS_BL_BU_DD,2025-08-20,regular,grab,NA,brooks,buoy,bottom,NA,lr,0
292,BKS_BL_BU_DD,2025-08-20,regular,grab,NA,brooks,buoy,bottom,NA,la,0
292,BKS_BL_BU_DD,2025-08-20,regular,grab,NA,brooks,buoy,bottom,NA,dm_lr,0
292,BKS_BL_BU_DD,2025-08-20,regular,grab,NA,brooks,buoy,bottom,NA,ly,0
292,BKS_BL_BU_DD,2025-08-20,regular,grab,NA,brooks,buoy,bottom,NA,nod,0
292,BKS_BL_BU_DD,2025-08-20,regular,grab,NA,brooks,buoy,bottom,NA,lf,0
292,BKS_BL_BU_DD,2025-08-20,regular,grab,NA,brooks,buoy,bottom,NA,wr,0
292,BKS_BL_BU_DD,2025-08-20,regular,grab,NA,brooks,buoy,bottom,NA,atx,0
292,BKS_BL_BU_DD,2025-08-20,regular,grab,NA,brooks,buoy,bottom,NA,hatx,0
292,BKS_BL_BU_DD,2025-08-20,regular,grab,NA,brooks,buoy,bottom,NA,cyl,0
293,BKS_UB_SH_08,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,rr,0
293,BKS_UB_SH_08,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,yr,0
293,BKS_UB_SH_08,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,lr,0.385964787
293,BKS_UB_SH_08,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,la,0
293,BKS_UB_SH_08,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,dm_lr,0
293,BKS_UB_SH_08,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,ly,0
293,BKS_UB_SH_08,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,nod,0
293,BKS_UB_SH_08,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,lf,0
293,BKS_UB_SH_08,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,wr,0
293,BKS_UB_SH_08,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,atx,0
293,BKS_UB_SH_08,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,hatx,0
293,BKS_UB_SH_08,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,cyl,0
294,BKS_UB_SH_09,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,rr,0
294,BKS_UB_SH_09,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,yr,0
294,BKS_UB_SH_09,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,lr,0
294,BKS_UB_SH_09,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,la,0
294,BKS_UB_SH_09,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,dm_lr,0
294,BKS_UB_SH_09,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,ly,0
294,BKS_UB_SH_09,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,nod,0
294,BKS_UB_SH_09,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,lf,0
294,BKS_UB_SH_09,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,wr,0
294,BKS_UB_SH_09,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,atx,0
294,BKS_UB_SH_09,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,hatx,0
294,BKS_UB_SH_09,2025-08-19,regular,grab,NA,upper brooks,shore,NA,NA,cyl,0
295,BKS_UB_BU_SS,2025-08-19,regular,grab,NA,upper brooks,buoy,surface,NA,rr,0
295,BKS_UB_BU_SS,2025-08-19,regular,grab,NA,upper brooks,buoy,surface,NA,yr,0
295,BKS_UB_BU_SS,2025-08-19,regular,grab,NA,upper brooks,buoy,surface,NA,lr,0
295,BKS_UB_BU_SS,2025-08-19,regular,grab,NA,upper brooks,buoy,surface,NA,la,0
295,BKS_UB_BU_SS,2025-08-19,regular,grab,NA,upper brooks,buoy,surface,NA,dm_lr,0
295,BKS_UB_BU_SS,2025-08-19,regular,grab,NA,upper brooks,buoy,surface,NA,ly,0
295,BKS_UB_BU_SS,2025-08-19,regular,grab,NA,upper brooks,buoy,surface,NA,nod,0
295,BKS_UB_BU_SS,2025-08-19,regular,grab,NA,upper brooks,buoy,surface,NA,lf,0
295,BKS_UB_BU_SS,2025-08-19,regular,grab,NA,upper brooks,buoy,surface,NA,wr,0
295,BKS_UB_BU_SS,2025-08-19,regular,grab,NA,upper brooks,buoy,surface,NA,atx,0
295,BKS_UB_BU_SS,2025-08-19,regular,grab,NA,upper brooks,buoy,surface,NA,hatx,0
295,BKS_UB_BU_SS,2025-08-19,regular,grab,NA,upper brooks,buoy,surface,NA,cyl,0
296,BKS_UB_BU_DD,2025-08-19,regular,grab,NA,upper brooks,buoy,bottom,NA,rr,0
296,BKS_UB_BU_DD,2025-08-19,regular,grab,NA,upper brooks,buoy,bottom,NA,yr,0
296,BKS_UB_BU_DD,2025-08-19,regular,grab,NA,upper brooks,buoy,bottom,NA,lr,0
296,BKS_UB_BU_DD,2025-08-19,regular,grab,NA,upper brooks,buoy,bottom,NA,la,0
296,BKS_UB_BU_DD,2025-08-19,regular,grab,NA,upper brooks,buoy,bottom,NA,dm_lr,0
296,BKS_UB_BU_DD,2025-08-19,regular,grab,NA,upper brooks,buoy,bottom,NA,ly,0
296,BKS_UB_BU_DD,2025-08-19,regular,grab,NA,upper brooks,buoy,bottom,NA,nod,0
296,BKS_UB_BU_DD,2025-08-19,regular,grab,NA,upper brooks,buoy,bottom,NA,lf,0
296,BKS_UB_BU_DD,2025-08-19,regular,grab,NA,upper brooks,buoy,bottom,NA,wr,0
296,BKS_UB_BU_DD,2025-08-19,regular,grab,NA,upper brooks,buoy,bottom,NA,atx,0
296,BKS_UB_BU_DD,2025-08-19,regular,grab,NA,upper brooks,buoy,bottom,NA,hatx,0
296,BKS_UB_BU_DD,2025-08-19,regular,grab,NA,upper brooks,buoy,bottom,NA,cyl,0
297,BKS_RN_SH_10,2025-08-19,regular,grab,NA,rainbow,shore,NA,NA,rr,0
297,BKS_RN_SH_10,2025-08-19,regular,grab,NA,rainbow,shore,NA,NA,yr,0
297,BKS_RN_SH_10,2025-08-19,regular,grab,NA,rainbow,shore,NA,NA,lr,1.277685271
297,BKS_RN_SH_10,2025-08-19,regular,grab,NA,rainbow,shore,NA,NA,la,0
297,BKS_RN_SH_10,2025-08-19,regular,grab,NA,rainbow,shore,NA,NA,dm_lr,0
297,BKS_RN_SH_10,2025-08-19,regular,grab,NA,rainbow,shore,NA,NA,ly,0
297,BKS_RN_SH_10,2025-08-19,regular,grab,NA,rainbow,shore,NA,NA,nod,0
297,BKS_RN_SH_10,2025-08-19,regular,grab,NA,rainbow,shore,NA,NA,lf,0
297,BKS_RN_SH_10,2025-08-19,regular,grab,NA,rainbow,shore,NA,NA,wr,0
297,BKS_RN_SH_10,2025-08-19,regular,grab,NA,rainbow,shore,NA,NA,atx,0
297,BKS_RN_SH_10,2025-08-19,regular,grab,NA,rainbow,shore,NA,NA,hatx,0
297,BKS_RN_SH_10,2025-08-19,regular,grab,NA,rainbow,shore,NA,NA,cyl,0
298,BKS_RN_BU_SS,2025-08-19,regular,grab,NA,rainbow,buoy,surface,NA,rr,0
298,BKS_RN_BU_SS,2025-08-19,regular,grab,NA,rainbow,buoy,surface,NA,yr,0
298,BKS_RN_BU_SS,2025-08-19,regular,grab,NA,rainbow,buoy,surface,NA,lr,1.098632052
298,BKS_RN_BU_SS,2025-08-19,regular,grab,NA,rainbow,buoy,surface,NA,la,0
298,BKS_RN_BU_SS,2025-08-19,regular,grab,NA,rainbow,buoy,surface,NA,dm_lr,0
298,BKS_RN_BU_SS,2025-08-19,regular,grab,NA,rainbow,buoy,surface,NA,ly,0
298,BKS_RN_BU_SS,2025-08-19,regular,grab,NA,rainbow,buoy,surface,NA,nod,0
298,BKS_RN_BU_SS,2025-08-19,regular,grab,NA,rainbow,buoy,surface,NA,lf,0
298,BKS_RN_BU_SS,2025-08-19,regular,grab,NA,rainbow,buoy,surface,NA,wr,0
298,BKS_RN_BU_SS,2025-08-19,regular,grab,NA,rainbow,buoy,surface,NA,atx,0
298,BKS_RN_BU_SS,2025-08-19,regular,grab,NA,rainbow,buoy,surface,NA,hatx,0
298,BKS_RN_BU_SS,2025-08-19,regular,grab,NA,rainbow,buoy,surface,NA,cyl,0
299,BKS_RN_BU_DD,2025-08-19,regular,grab,NA,rainbow,buoy,bottom,NA,rr,0
299,BKS_RN_BU_DD,2025-08-19,regular,grab,NA,rainbow,buoy,bottom,NA,yr,0
299,BKS_RN_BU_DD,2025-08-19,regular,grab,NA,rainbow,buoy,bottom,NA,lr,1.274646178
299,BKS_RN_BU_DD,2025-08-19,regular,grab,NA,rainbow,buoy,bottom,NA,la,0
299,BKS_RN_BU_DD,2025-08-19,regular,grab,NA,rainbow,buoy,bottom,NA,dm_lr,0
299,BKS_RN_BU_DD,2025-08-19,regular,grab,NA,rainbow,buoy,bottom,NA,ly,0
299,BKS_RN_BU_DD,2025-08-19,regular,grab,NA,rainbow,buoy,bottom,NA,nod,0
299,BKS_RN_BU_DD,2025-08-19,regular,grab,NA,rainbow,buoy,bottom,NA,lf,0
299,BKS_RN_BU_DD,2025-08-19,regular,grab,NA,rainbow,buoy,bottom,NA,wr,0
299,BKS_RN_BU_DD,2025-08-19,regular,grab,NA,rainbow,buoy,bottom,NA,atx,0
299,BKS_RN_BU_DD,2025-08-19,regular,grab,NA,rainbow,buoy,bottom,NA,hatx,0
299,BKS_RN_BU_DD,2025-08-19,regular,grab,NA,rainbow,buoy,bottom,NA,cyl,0
300,BKS_LJ_BU_SS,2025-08-19,regular,grab,NA,lower jade,buoy,surface,NA,rr,0
300,BKS_LJ_BU_SS,2025-08-19,regular,grab,NA,lower jade,buoy,surface,NA,yr,0
300,BKS_LJ_BU_SS,2025-08-19,regular,grab,NA,lower jade,buoy,surface,NA,lr,0
300,BKS_LJ_BU_SS,2025-08-19,regular,grab,NA,lower jade,buoy,surface,NA,la,0
300,BKS_LJ_BU_SS,2025-08-19,regular,grab,NA,lower jade,buoy,surface,NA,dm_lr,0
300,BKS_LJ_BU_SS,2025-08-19,regular,grab,NA,lower jade,buoy,surface,NA,ly,0
300,BKS_LJ_BU_SS,2025-08-19,regular,grab,NA,lower jade,buoy,surface,NA,nod,0
300,BKS_LJ_BU_SS,2025-08-19,regular,grab,NA,lower jade,buoy,surface,NA,lf,0
300,BKS_LJ_BU_SS,2025-08-19,regular,grab,NA,lower jade,buoy,surface,NA,wr,0
300,BKS_LJ_BU_SS,2025-08-19,regular,grab,NA,lower jade,buoy,surface,NA,atx,0
300,BKS_LJ_BU_SS,2025-08-19,regular,grab,NA,lower jade,buoy,surface,NA,hatx,0
300,BKS_LJ_BU_SS,2025-08-19,regular,grab,NA,lower jade,buoy,surface,NA,cyl,0
301,BKS_LJ_BU_DD,2025-08-19,regular,grab,NA,lower jade,buoy,bottom,NA,rr,0
301,BKS_LJ_BU_DD,2025-08-19,regular,grab,NA,lower jade,buoy,bottom,NA,yr,0
301,BKS_LJ_BU_DD,2025-08-19,regular,grab,NA,lower jade,buoy,bottom,NA,lr,0
301,BKS_LJ_BU_DD,2025-08-19,regular,grab,NA,lower jade,buoy,bottom,NA,la,0
301,BKS_LJ_BU_DD,2025-08-19,regular,grab,NA,lower jade,buoy,bottom,NA,dm_lr,0
301,BKS_LJ_BU_DD,2025-08-19,regular,grab,NA,lower jade,buoy,bottom,NA,ly,0
301,BKS_LJ_BU_DD,2025-08-19,regular,grab,NA,lower jade,buoy,bottom,NA,nod,0
301,BKS_LJ_BU_DD,2025-08-19,regular,grab,NA,lower jade,buoy,bottom,NA,lf,0
301,BKS_LJ_BU_DD,2025-08-19,regular,grab,NA,lower jade,buoy,bottom,NA,wr,0
301,BKS_LJ_BU_DD,2025-08-19,regular,grab,NA,lower jade,buoy,bottom,NA,atx,0
301,BKS_LJ_BU_DD,2025-08-19,regular,grab,NA,lower jade,buoy,bottom,NA,hatx,0
301,BKS_LJ_BU_DD,2025-08-19,regular,grab,NA,lower jade,buoy,bottom,NA,cyl,0
304,BYS_BR_SH_01,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,rr,0
304,BYS_BR_SH_01,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,yr,0
304,BYS_BR_SH_01,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,lr,3.144448032
304,BYS_BR_SH_01,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,la,0
304,BYS_BR_SH_01,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,dm_lr,0
304,BYS_BR_SH_01,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,ly,0
304,BYS_BR_SH_01,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,nod,0
304,BYS_BR_SH_01,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,lf,0
304,BYS_BR_SH_01,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,wr,0
304,BYS_BR_SH_01,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,atx,0
304,BYS_BR_SH_01,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,hatx,0
304,BYS_BR_SH_01,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,cyl,0
305,BYS_PC_SH_02,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,rr,0
305,BYS_PC_SH_02,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,yr,0
305,BYS_PC_SH_02,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,lr,0.374821447
305,BYS_PC_SH_02,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,la,0
305,BYS_PC_SH_02,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,dm_lr,0
305,BYS_PC_SH_02,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,ly,0
305,BYS_PC_SH_02,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,nod,0
305,BYS_PC_SH_02,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,lf,0
305,BYS_PC_SH_02,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,wr,0
305,BYS_PC_SH_02,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,atx,0
305,BYS_PC_SH_02,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,hatx,0
305,BYS_PC_SH_02,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,cyl,0
306,BYS_FR_SH_03,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,rr,0
306,BYS_FR_SH_03,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,yr,0
306,BYS_FR_SH_03,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,lr,0
306,BYS_FR_SH_03,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,la,1.30658236
306,BYS_FR_SH_03,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,dm_lr,0
306,BYS_FR_SH_03,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,ly,0
306,BYS_FR_SH_03,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,nod,0
306,BYS_FR_SH_03,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,lf,0
306,BYS_FR_SH_03,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,wr,0
306,BYS_FR_SH_03,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,atx,0
306,BYS_FR_SH_03,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,hatx,0
306,BYS_FR_SH_03,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,cyl,0
307,BYS_CR_SH_04,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,rr,0
307,BYS_CR_SH_04,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,yr,0
307,BYS_CR_SH_04,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,lr,6.259771425
307,BYS_CR_SH_04,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,la,1.93930139
307,BYS_CR_SH_04,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,dm_lr,0
307,BYS_CR_SH_04,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,ly,0
307,BYS_CR_SH_04,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,nod,0
307,BYS_CR_SH_04,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,lf,0
307,BYS_CR_SH_04,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,wr,0
307,BYS_CR_SH_04,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,atx,0
307,BYS_CR_SH_04,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,hatx,0
307,BYS_CR_SH_04,2025-08-18,regular,grab,NA,boysen,shore,NA,NA,cyl,0
339,BKS_BL_SH_01,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,rr,0.085108061
339,BKS_BL_SH_01,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,yr,0
339,BKS_BL_SH_01,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,lr,0.412708287
339,BKS_BL_SH_01,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,la,0
339,BKS_BL_SH_01,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
339,BKS_BL_SH_01,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,ly,0
339,BKS_BL_SH_01,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,nod,0
339,BKS_BL_SH_01,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,lf,0
339,BKS_BL_SH_01,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,wr,0
339,BKS_BL_SH_01,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,atx,0
339,BKS_BL_SH_01,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,hatx,0
339,BKS_BL_SH_01,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,cyl,0
340,BKS_BL_SH_02,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,rr,0
340,BKS_BL_SH_02,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,yr,0
340,BKS_BL_SH_02,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,lr,0
340,BKS_BL_SH_02,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,la,0
340,BKS_BL_SH_02,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0.875881504
340,BKS_BL_SH_02,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,ly,0
340,BKS_BL_SH_02,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,nod,0
340,BKS_BL_SH_02,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,lf,0
340,BKS_BL_SH_02,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,wr,0
340,BKS_BL_SH_02,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,atx,0
340,BKS_BL_SH_02,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,hatx,0
340,BKS_BL_SH_02,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,cyl,0
341,BKS_BL_SH_03,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,rr,0
341,BKS_BL_SH_03,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,yr,0
341,BKS_BL_SH_03,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,lr,0
341,BKS_BL_SH_03,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,la,0
341,BKS_BL_SH_03,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,dm_lr,2.564694913
341,BKS_BL_SH_03,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,ly,0
341,BKS_BL_SH_03,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,nod,0
341,BKS_BL_SH_03,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,lf,0
341,BKS_BL_SH_03,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,wr,0
341,BKS_BL_SH_03,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,atx,0
341,BKS_BL_SH_03,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,hatx,0
341,BKS_BL_SH_03,2025-09-01,regular,grab,NA,brooks,shore,NA,NA,cyl,0
342,BKS_BL_SH_04,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,rr,0
342,BKS_BL_SH_04,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,yr,0
342,BKS_BL_SH_04,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,lr,0
342,BKS_BL_SH_04,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,la,0
342,BKS_BL_SH_04,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,dm_lr,4.218424949
342,BKS_BL_SH_04,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,ly,0
342,BKS_BL_SH_04,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,nod,0
342,BKS_BL_SH_04,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,lf,0
342,BKS_BL_SH_04,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,wr,0
342,BKS_BL_SH_04,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,atx,0
342,BKS_BL_SH_04,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,hatx,0
342,BKS_BL_SH_04,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,cyl,0
343,BKS_BL_SH_05,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,rr,0
343,BKS_BL_SH_05,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,yr,0
343,BKS_BL_SH_05,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,lr,0
